station_id,strdate,element,value,mflag,qflag,sflag,obstime
USW00014819,20081122,SNWD,0,,,0,
USW00094846,20081122,TMAX,17,,,0,2400
USW00094846,20081122,TMIN,-83,,,0,2400
USW00094846,20081122,PRCP,0,,,0,2400
USW00094846,20081122,SNOW,0,,,0,
USW00094846,20081122,SNWD,0,,,0,
USW00094846,20081122,AWND,28,,,X,
USW00014819,20081123,TMAX,67,,,0,2400
USW00014819,20081123,TMIN,-44,,,0,2400
USW00014819,20081123,PRCP,0,,,0,2400
USW00014819,20081123,SNOW,0,,,0,
USW00014819,20081123,SNWD,0,,,0,
USW00094846,20081123,TMAX,72,,,0,2400
USW00094846,20081123,TMIN,-67,,,0,2400
USW00094846,20081123,PRCP,0,,,0,2400
USW00094846,20081123,SNOW,0,,,0,
USW00094846,20081123,SNWD,0,,,0,
USW00094846,20081123,AWND,38,,,X,
USW00014819,20081124,TMAX,33,,,0,2400
USW00014819,20081124,TMIN,0,,,0,2400
USW00014819,20081124,PRCP,18,,,0,2400
USW00014819,20081124,SNOW,0,T,,0,
USW00014819,20081124,SNWD,0,,,0,
USW00094846,20081124,TMAX,33,,,0,2400
USW00094846,20081124,TMIN,0,,,0,2400
USW00094846,20081124,PRCP,36,,,0,2400
USW00094846,20081124,SNOW,3,,,0,
USW00094846,20081124,SNWD,0,,,0,
USW00094846,20081124,AWND,47,,,X,
USW00014819,20081125,TMAX,44,,,0,2400
USW00014819,20081125,TMIN,-22,,,0,2400
USW00014819,20081125,PRCP,0,T,,0,2400
USW00014819,20081125,SNOW,0,T,,0,
USW00014819,20081125,SNWD,0,,,0,
USW00094846,20081125,TMAX,44,,,0,2400
USW00094846,20081125,TMIN,-22,,,0,2400
USW00094846,20081125,PRCP,0,,,0,2400
USW00094846,20081125,SNOW,0,,,0,
USW00094846,20081125,SNWD,0,,,0,
USW00094846,20081125,AWND,47,,,X,
USW00014819,20081126,TMAX,56,,,0,2400
USW00014819,20081126,TMIN,-44,,,0,2400
USW00014819,20081126,PRCP,0,,,0,2400
USW00014819,20081126,SNOW,0,,,0,
USW00014819,20081126,SNWD,0,,,0,
USW00094846,20081126,TMAX,56,,,0,2400
USW00094846,20081126,TMIN,-44,,,0,2400
USW00094846,20081126,PRCP,0,,,0,2400
USW00094846,20081126,SNOW,0,,,0,
USW00094846,20081126,SNWD,0,,,0,
USW00094846,20081126,AWND,17,,,X,
USW00014819,20081127,TMAX,72,,,0,2400
USW00014819,20081127,TMIN,-39,,,0,2400
USW00014819,20081127,PRCP,0,,,0,2400
USW00014819,20081127,SNOW,0,,,0,
USW00014819,20081127,SNWD,0,,,0,
USW00094846,20081127,TMAX,72,,,0,2400
USW00094846,20081127,TMIN,-56,,,0,2400
USW00094846,20081127,PRCP,0,,,0,2400
USW00094846,20081127,SNOW,0,,,0,
USW00094846,20081127,SNWD,0,,,0,
USW00094846,20081127,AWND,31,,,X,
USW00014819,20081128,TMAX,67,,,0,2400
USW00014819,20081128,TMIN,-28,,,0,2400
USW00014819,20081128,PRCP,0,,,0,2400
USW00014819,20081128,SNOW,0,,,0,
USW00014819,20081128,SNWD,0,,,0,
USW00094846,20081128,TMAX,67,,,0,2400
USW00094846,20081128,TMIN,-33,,,0,2400
USW00094846,20081128,PRCP,0,,,0,2400
USW00094846,20081128,SNOW,0,,,0,
USW00094846,20081128,SNWD,0,,,0,
USW00094846,20081128,AWND,34,,,X,
USW00014819,20081129,TMAX,67,,,0,2400
USW00014819,20081129,TMIN,-39,,,0,2400
USW00014819,20081129,PRCP,0,T,,0,2400
USW00014819,20081129,SNOW,0,T,,0,
USW00014819,20081129,SNWD,0,,,0,
USW00094846,20081129,TMAX,67,,,0,2400
USW00094846,20081129,TMIN,-67,,,0,2400
USW00094846,20081129,PRCP,0,,,0,2400
USW00094846,20081129,SNOW,0,,,0,
USW00094846,20081129,SNWD,0,,,0,
USW00094846,20081129,AWND,16,,,X,
USW00014819,20081130,TMAX,39,,,0,2400
USW00014819,20081130,TMIN,6,,,0,2400
USW00014819,20081130,PRCP,94,,,0,2400
USW00014819,20081130,SNOW,0,T,,0,
USW00014819,20081130,SNWD,0,T,,0,
USW00094846,20081130,TMAX,39,,,0,2400
USW00094846,20081130,TMIN,6,,,0,2400
USW00094846,20081130,PRCP,170,,,0,2400
USW00094846,20081130,SNOW,8,,,0,
USW00094846,20081130,SNWD,0,,,0,
USW00094846,20081130,AWND,54,,,X,
USW00014819,20081201,TMAX,22,,,0,2400
USW00014819,20081201,TMIN,-56,,,0,2400
USW00014819,20081201,PRCP,99,,,0,2400
USW00014819,20081201,SNOW,58,,,0,
USW00014819,20081201,SNWD,51,,,0,
USW00094846,20081201,TMAX,6,,,0,2400
USW00094846,20081201,TMIN,-61,,,0,2400
USW00094846,20081201,PRCP,107,,,0,2400
USW00094846,20081201,SNOW,69,,,0,
USW00094846,20081201,SNWD,76,,,0,
USW00094846,20081201,AWND,72,,,X,
USW00014819,20081202,TMAX,11,,,0,2400
USW00014819,20081202,TMIN,-61,,,0,2400
USW00014819,20081202,PRCP,0,T,,0,2400
USW00014819,20081202,SNOW,0,T,,0,
USW00014819,20081202,SNWD,25,,,0,
USW00094846,20081202,TMAX,17,,,0,2400
USW00094846,20081202,TMIN,-61,,,0,2400
USW00094846,20081202,PRCP,0,T,,0,2400
USW00094846,20081202,SNOW,0,T,,0,
USW00094846,20081202,SNWD,51,,,0,
USW00094846,20081202,AWND,61,,,X,
USW00014819,20081203,TMAX,39,,,0,2400
USW00014819,20081203,TMIN,-56,,,0,2400
USW00014819,20081203,PRCP,30,,,0,2400
USW00014819,20081203,SNOW,15,,,0,
USW00014819,20081203,SNWD,25,,,0,
USW00094846,20081203,TMAX,33,,,0,2400
USW00094846,20081203,TMIN,-67,,,0,2400
USW00094846,20081203,PRCP,23,,,0,2400
USW00094846,20081203,SNOW,25,,,0,
USW00094846,20081203,SNWD,51,,,0,
USW00094846,20081203,AWND,59,,,X,
USW00014819,20081204,TMAX,-44,,,0,2400
USW00014819,20081204,TMIN,-100,,,0,2400
USW00014819,20081204,PRCP,0,T,,0,2400
USW00014819,20081204,SNOW,0,T,,0,
USW00014819,20081204,SNWD,25,,,0,
USW00094846,20081204,TMAX,-56,,,0,2400
USW00094846,20081204,TMIN,-111,,,0,2400
USW00094846,20081204,PRCP,0,T,,0,2400
USW00094846,20081204,SNOW,0,T,,0,
USW00094846,20081204,SNWD,51,,,0,
USW00094846,20081204,AWND,46,,,X,
USW00014819,20081205,TMAX,-56,,,0,2400
USW00014819,20081205,TMIN,-128,,,0,2400
USW00014819,20081205,PRCP,0,T,,0,2400
USW00014819,20081205,SNOW,0,T,,0,
USW00014819,20081205,SNWD,25,,,0,
USW00094846,20081205,TMAX,-50,,,0,2400
USW00094846,20081205,TMIN,-139,,,0,2400
USW00094846,20081205,PRCP,0,T,,0,2400
USW00094846,20081205,SNOW,0,T,,0,
USW00094846,20081205,SNWD,51,,,0,
USW00094846,20081205,AWND,52,,,X,
USW00014819,20081206,TMAX,0,,,0,2400
USW00014819,20081206,TMIN,-100,,,0,2400
USW00014819,20081206,PRCP,23,,,0,2400
USW00014819,20081206,SNOW,38,,,0,
USW00014819,20081206,SNWD,51,,,0,
USW00094846,20081206,TMAX,0,,,0,2400
USW00094846,20081206,TMIN,-106,,,0,2400
USW00094846,20081206,PRCP,5,,,0,2400
USW00094846,20081206,SNOW,53,,,0,
USW00094846,20081206,SNWD,51,,,0,
USW00094846,20081206,AWND,77,,,X,
USW00014819,20081207,TMAX,-67,,,0,2400
USW00014819,20081207,TMIN,-144,,,0,2400
USW00014819,20081207,PRCP,0,T,,0,2400
USW00014819,20081207,SNOW,0,T,,0,
USW00014819,20081207,SNWD,51,,,0,
USW00094846,20081207,TMAX,-67,,,0,2400
USW00094846,20081207,TMIN,-156,,,0,2400
USW00094846,20081207,PRCP,0,T,,0,2400
USW00094846,20081207,SNOW,0,T,,0,
USW00094846,20081207,SNWD,51,,,0,
USW00094846,20081207,AWND,34,,,X,
USW00014819,20081208,TMAX,44,,,0,2400
USW00014819,20081208,TMIN,-67,,,0,2400
USW00014819,20081208,PRCP,20,,,0,2400
USW00014819,20081208,SNOW,0,,,0,
USW00014819,20081208,SNWD,25,,,0,
USW00094846,20081208,TMAX,33,,,0,2400
USW00094846,20081208,TMIN,-89,,,0,2400
USW00094846,20081208,PRCP,5,,,0,2400
USW00094846,20081208,SNOW,0,,,0,
USW00094846,20081208,SNWD,51,,,0,
USW00094846,20081208,AWND,34,,,X,
USW00014819,20081209,TMAX,56,,,0,2400
USW00014819,20081209,TMIN,-28,,,0,2400
USW00014819,20081209,PRCP,274,,,0,2400
USW00014819,20081209,SNOW,23,,,0,
USW00014819,20081209,SNWD,25,,,0,
USW00094846,20081209,TMAX,33,,,0,2400
USW00094846,20081209,TMIN,-39,,,0,2400
USW00094846,20081209,PRCP,373,,,0,2400
USW00094846,20081209,SNOW,66,,,0,
USW00094846,20081209,SNWD,102,,,0,
USW00094846,20081209,AWND,55,,,X,
USW00014819,20081210,TMAX,-11,,,0,2400
USW00014819,20081210,TMIN,-56,,,0,2400
USW00014819,20081210,PRCP,0,,,0,2400
USW00014819,20081210,SNOW,0,,,0,
USW00014819,20081210,SNWD,25,,,0,
USW00094846,20081210,TMAX,-17,,,0,2400
USW00094846,20081210,TMIN,-78,,,0,2400
USW00094846,20081210,PRCP,0,,,0,2400
USW00094846,20081210,SNOW,0,,,0,
USW00094846,20081210,SNWD,76,,,0,
USW00094846,20081210,AWND,29,,,X,
USW00014819,20081211,TMAX,6,,,0,2400
USW00014819,20081211,TMIN,-72,,,0,2400
USW00014819,20081211,PRCP,0,,,0,2400
USW00014819,20081211,SNOW,0,,,0,
USW00014819,20081211,SNWD,25,,,0,
USW00094846,20081211,TMAX,0,,,0,2400
USW00094846,20081211,TMIN,-83,,,0,2400
USW00094846,20081211,PRCP,0,,,0,2400
USW00094846,20081211,SNOW,0,,,0,
USW00094846,20081211,SNWD,76,,,0,
USW00094846,20081211,AWND,38,,,X,
USW00014819,20081212,TMAX,-61,,,0,2400
USW00014819,20081212,TMIN,-106,,,0,2400
USW00014819,20081212,PRCP,0,,,0,2400
USW00014819,20081212,SNOW,0,,,0,
USW00014819,20081212,SNWD,0,T,,0,
USW00094846,20081212,TMAX,-61,,,0,2400
USW00094846,20081212,TMIN,-117,,,0,2400
USW00094846,20081212,PRCP,0,,,0,2400
USW00094846,20081212,SNOW,0,,,0,
USW00094846,20081212,SNWD,76,,,0,
USW00094846,20081212,AWND,41,,,X,
USW00014819,20081213,TMAX,44,,,0,2400
USW00014819,20081213,TMIN,-67,,,0,2400
USW00014819,20081213,PRCP,79,,,0,2400
USW00014819,20081213,SNOW,0,T,,0,
USW00014819,20081213,SNWD,0,,,0,
USW00094846,20081213,TMAX,39,,,0,2400
USW00094846,20081213,TMIN,-72,,,0,2400
USW00094846,20081213,PRCP,48,,,0,2400
USW00094846,20081213,SNOW,0,T,,0,
USW00094846,20081213,SNWD,0,,,0,
USW00094846,20081213,AWND,86,,,X,
USW00014819,20081214,TMAX,106,,,0,2400
USW00014819,20081214,TMIN,17,,,0,2400
USW00014819,20081214,PRCP,38,,,0,2400
USW00014819,20081214,SNOW,0,,,0,
USW00014819,20081214,SNWD,0,,,0,
USW00094846,20081214,TMAX,100,,,0,2400
USW00094846,20081214,TMIN,-6,,,0,2400
USW00094846,20081214,PRCP,46,,,0,2400
USW00094846,20081214,SNOW,0,,,0,
USW00094846,20081214,SNWD,0,,,0,
USW00094846,20081214,AWND,95,,,X,
USW00014819,20081215,TMAX,17,,,0,2400
USW00014819,20081215,TMIN,-144,,,0,2400
USW00014819,20081215,PRCP,25,,,0,2400
USW00014819,20081215,SNOW,5,,,0,
USW00014819,20081215,SNWD,0,T,,0,
USW00094846,20081215,TMAX,-6,,,0,2400
USW00094846,20081215,TMIN,-150,,,0,2400
USW00094846,20081215,PRCP,18,,,0,2400
USW00094846,20081215,SNOW,3,,,0,
USW00094846,20081215,SNWD,0,,,0,
USW00094846,20081215,AWND,72,,,X,
USW00014819,20081216,TMAX,-61,,,0,2400
USW00014819,20081216,TMIN,-133,,,0,2400
USW00014819,20081216,PRCP,71,,,0,2400
USW00014819,20081216,SNOW,86,,,0,
USW00014819,20081216,SNWD,76,,,0,
USW00094846,20081216,TMAX,-56,,,0,2400
USW00094846,20081216,TMIN,-144,,,0,2400
USW00094846,20081216,PRCP,79,,,0,2400
USW00094846,20081216,SNOW,122,,,0,
USW00094846,20081216,SNWD,0,,,0,
USW00094846,20081216,AWND,21,,,X,
USW00014819,20081217,TMAX,-67,,,0,2400
USW00014819,20081217,TMIN,-122,,,0,2400
USW00014819,20081217,PRCP,0,T,,0,2400
USW00014819,20081217,SNOW,0,T,,0,
USW00014819,20081217,SNWD,76,,,0,
USW00094846,20081217,TMAX,-67,,,0,2400
USW00094846,20081217,TMIN,-144,,,0,2400
USW00094846,20081217,PRCP,0,T,,0,2400
USW00094846,20081217,SNOW,0,T,,0,
USW00094846,20081217,SNWD,102,,,0,
USW00094846,20081217,AWND,35,,,X,
USW00014819,20081218,TMAX,-44,,,0,2400
USW00014819,20081218,TMIN,-128,,,0,2400
USW00014819,20081218,PRCP,10,,,0,2400
USW00014819,20081218,SNOW,10,,,0,
USW00014819,20081218,SNWD,76,,,0,
USW00094846,20081218,TMAX,-50,,,0,2400
USW00094846,20081218,TMIN,-161,,,0,2400
USW00094846,20081218,PRCP,15,,,0,2400
USW00094846,20081218,SNOW,8,,,0,
USW00094846,20081218,SNWD,76,,,0,
USW00094846,20081218,AWND,14,,,X,
USW00014819,20081219,TMAX,0,,,0,2400
USW00014819,20081219,TMIN,-44,,,0,2400
USW00014819,20081219,PRCP,254,,,0,2400
USW00014819,20081219,SNOW,71,,,0,
USW00014819,20081219,SNWD,127,,,0,
USW00094846,20081219,TMAX,0,,,0,2400
USW00094846,20081219,TMIN,-56,,,0,2400
USW00094846,20081219,PRCP,150,,,0,2400
USW00094846,20081219,SNOW,61,,,0,
USW00094846,20081219,SNWD,102,,,0,
USW00094846,20081219,AWND,56,,,X,
USW00014819,20081220,TMAX,-6,,,0,2400
USW00014819,20081220,TMIN,-89,,,0,2400
USW00014819,20081220,PRCP,13,,,0,2400
USW00014819,20081220,SNOW,30,,,0,
USW00014819,20081220,SNWD,152,,,0,
USW00094846,20081220,TMAX,-6,,,0,2400
USW00094846,20081220,TMIN,-83,,,0,2400
USW00094846,20081220,PRCP,13,,,0,2400
USW00094846,20081220,SNOW,36,,,0,
USW00094846,20081220,SNWD,102,,,0,
USW00094846,20081220,AWND,53,,,X,
USW00014819,20081221,TMAX,-89,,,0,2400
USW00014819,20081221,TMIN,-206,,,0,2400
USW00014819,20081221,PRCP,0,,,0,2400
USW00014819,20081221,SNOW,0,,,0,
USW00014819,20081221,SNWD,127,,,0,
USW00094846,20081221,TMAX,-89,,,0,2400
USW00094846,20081221,TMIN,-211,,,0,2400
USW00094846,20081221,PRCP,0,T,,0,2400
USW00094846,20081221,SNOW,3,,,0,
USW00094846,20081221,SNWD,152,,,0,
USW00094846,20081221,AWND,92,,,X,
USW00014819,20081222,TMAX,-133,,,0,2400
USW00014819,20081222,TMIN,-194,,,0,2400
USW00014819,20081222,PRCP,0,,,0,2400
USW00014819,20081222,SNOW,0,,,0,
USW00014819,20081222,SNWD,127,,,0,
USW00094846,20081222,TMAX,-139,,,0,2400
USW00094846,20081222,TMIN,-200,,,0,2400
USW00094846,20081222,PRCP,0,,,0,2400
USW00094846,20081222,SNOW,0,,,0,
USW00094846,20081222,SNWD,102,,,0,
USW00094846,20081222,AWND,41,,,X,
USW00014819,20081223,TMAX,11,,,0,2400
USW00014819,20081223,TMIN,-133,,,0,2400
USW00014819,20081223,PRCP,119,,,0,2400
USW00014819,20081223,SNOW,94,,,0,
USW00014819,20081223,SNWD,178,,,0,
USW00094846,20081223,TMAX,11,,,0,2400
USW00094846,20081223,TMIN,-139,,,0,2400
USW00094846,20081223,PRCP,69,,,0,2400
USW00094846,20081223,SNOW,97,,,0,
USW00094846,20081223,SNWD,102,,,0,
USW00094846,20081223,AWND,62,,,X,
USW00014819,20081224,TMAX,17,,,0,2400
USW00014819,20081224,TMIN,-133,,,0,2400
USW00014819,20081224,PRCP,61,,,0,2400
USW00014819,20081224,SNOW,0,T,,0,
USW00014819,20081224,SNWD,152,,,0,
USW00094846,20081224,TMAX,11,,,0,2400
USW00094846,20081224,TMIN,-144,,,0,2400
USW00094846,20081224,PRCP,46,,,0,2400
USW00094846,20081224,SNOW,10,,,0,
USW00094846,20081224,SNWD,178,,,0,
USW00094846,20081224,AWND,56,,,X,
USW00014819,20081225,TMAX,-33,,,0,2400
USW00014819,20081225,TMIN,-167,,,0,2400
USW00014819,20081225,PRCP,0,,,0,2400
USW00014819,20081225,SNOW,0,,,0,
USW00014819,20081225,SNWD,127,,,0,
USW00094846,20081225,TMAX,-44,,,0,2400
USW00094846,20081225,TMIN,-178,,,0,2400
USW00094846,20081225,PRCP,0,,,0,2400
USW00094846,20081225,SNOW,0,,,0,
USW00094846,20081225,SNWD,152,,,0,
USW00094846,20081225,AWND,34,,,X,
USW00014819,20081226,TMAX,117,,,0,2400
USW00014819,20081226,TMIN,-33,,,0,2400
USW00014819,20081226,PRCP,13,,,0,2400
USW00014819,20081226,SNOW,0,,,0,
USW00014819,20081226,SNWD,127,,,0,
USW00094846,20081226,TMAX,111,,,0,2400
USW00094846,20081226,TMIN,-44,,,0,2400
USW00094846,20081226,PRCP,23,,,0,2400
USW00094846,20081226,SNOW,0,T,,0,
USW00094846,20081226,SNWD,152,,,0,
USW00094846,20081226,AWND,61,,,X,
USW00014819,20081227,TMAX,167,,,0,2400
USW00014819,20081227,TMIN,6,,,0,2400
USW00014819,20081227,PRCP,521,,,0,2400
USW00014819,20081227,SNOW,0,,,0,
USW00014819,20081227,SNWD,0,,,0,
USW00094846,20081227,TMAX,161,,,0,2400
USW00094846,20081227,TMIN,0,,,0,2400
USW00094846,20081227,PRCP,442,,,0,2400
USW00094846,20081227,SNOW,0,,,0,
USW00094846,20081227,SNWD,0,,,0,
USW00094846,20081227,AWND,79,,,X,
USW00014819,20081228,TMAX,6,,,0,2400
USW00014819,20081228,TMIN,-39,,,0,2400
USW00014819,20081228,PRCP,0,T,,0,2400
USW00014819,20081228,SNOW,0,T,,0,
USW00014819,20081228,SNWD,0,,,0,
USW00094846,20081228,TMAX,0,,,0,2400
USW00094846,20081228,TMIN,-44,,,0,2400
USW00094846,20081228,PRCP,0,T,,0,2400
USW00094846,20081228,SNOW,0,T,,0,
USW00094846,20081228,SNWD,0,,,0,
USW00094846,20081228,AWND,67,,,X,
USW00014819,20081229,TMAX,67,,,0,2400
USW00014819,20081229,TMIN,-17,,,0,2400
USW00014819,20081229,PRCP,0,,,0,2400
USW00014819,20081229,SNOW,0,,,0,
USW00014819,20081229,SNWD,0,,,0,
USW00094846,20081229,TMAX,61,,,0,2400
USW00094846,20081229,TMIN,-17,,,0,2400
USW00094846,20081229,PRCP,0,,,0,2400
USW00094846,20081229,SNOW,0,,,0,
USW00094846,20081229,SNWD,0,,,0,
USW00094846,20081229,AWND,57,,,X,
USW00014819,20081230,TMAX,50,,,0,2400
USW00014819,20081230,TMIN,-33,,,0,2400
USW00014819,20081230,PRCP,3,,,0,2400
USW00014819,20081230,SNOW,5,,,0,
USW00014819,20081230,SNWD,0,T,,0,
USW00094846,20081230,TMAX,44,,,0,2400
USW00094846,20081230,TMIN,-44,,,0,2400
USW00094846,20081230,PRCP,5,,,0,2400
USW00094846,20081230,SNOW,5,,,0,
USW00094846,20081230,SNWD,0,,,0,
USW00094846,20081230,AWND,47,,,X,
USW00014819,20081231,TMAX,-33,,,0,2400
USW00014819,20081231,TMIN,-106,,,0,2400
USW00014819,20081231,PRCP,0,T,,0,2400
USW00014819,20081231,SNOW,0,T,,0,
USW00014819,20081231,SNWD,0,,,0,
USW00094846,20081231,TMAX,-44,,,0,2400
USW00094846,20081231,TMIN,-117,,,0,2400
USW00094846,20081231,PRCP,0,T,,0,2400
USW00094846,20081231,SNOW,0,T,,0,
USW00094846,20081231,SNWD,0,,,0,
USW00094846,20081231,AWND,47,,,X,
USW00014819,20070101,TMAX,78,,,0,2400
USW00014819,20070101,TMIN,11,,,0,2400
USW00014819,20070101,PRCP,0,T,,0,2400
USW00014819,20070101,SNOW,0,,,0,
USW00014819,20070101,SNWD,0,,,0,
USW00094846,20070101,TMAX,61,,,0,2400
USW00094846,20070101,TMIN,-17,,,0,2400
USW00094846,20070101,PRCP,0,,,0,2400
USW00094846,20070101,SNOW,0,,,0,
USW00094846,20070101,SNWD,0,,,0,
USW00094846,20070101,AWND,59,,,X,
USW00014819,20070102,TMAX,67,,,0,2400
USW00014819,20070102,TMIN,-11,,,0,2400
USW00014819,20070102,PRCP,0,,,0,2400
USW00014819,20070102,SNOW,0,,,0,
USW00014819,20070102,SNWD,0,,,0,
USW00094846,20070102,TMAX,61,,,0,2400
USW00094846,20070102,TMIN,-33,,,0,2400
USW00094846,20070102,PRCP,0,,,0,2400
USW00094846,20070102,SNOW,0,,,0,
USW00094846,20070102,SNWD,0,,,0,
USW00094846,20070102,AWND,42,,,X,
USW00014819,20070103,TMAX,100,,,0,2400
USW00014819,20070103,TMIN,17,,,0,2400
USW00014819,20070103,PRCP,0,,,0,2400
USW00014819,20070103,SNOW,0,,,0,
USW00014819,20070103,SNWD,0,,,0,
USW00094846,20070103,TMAX,89,,,0,2400
USW00094846,20070103,TMIN,6,,,0,2400
USW00094846,20070103,PRCP,0,,,0,2400
USW00094846,20070103,SNOW,0,,,0,
USW00094846,20070103,SNWD,0,,,0,
USW00094846,20070103,AWND,70,,,X,
USW00014819,20070104,TMAX,100,,,0,2400
USW00014819,20070104,TMIN,44,,,0,2400
USW00014819,20070104,PRCP,399,,,0,2400
USW00014819,20070104,SNOW,0,,,0,
USW00014819,20070104,SNWD,0,,,0,
USW00094846,20070104,TMAX,111,,,0,2400
USW00094846,20070104,TMIN,39,,,0,2400
USW00094846,20070104,PRCP,168,,,0,2400
USW00094846,20070104,SNOW,0,,,0,
USW00094846,20070104,SNWD,0,,,0,
USW00094846,20070104,AWND,78,,,X,
USW00014819,20070105,TMAX,117,,,0,2400
USW00014819,20070105,TMIN,72,,,0,2400
USW00014819,20070105,PRCP,8,,,0,2400
USW00014819,20070105,SNOW,0,,,0,
USW00014819,20070105,SNWD,0,,,0,
USW00094846,20070105,TMAX,100,,,0,2400
USW00094846,20070105,TMIN,56,,,0,2400
USW00094846,20070105,PRCP,8,,,0,2400
USW00094846,20070105,SNOW,0,,,0,
USW00094846,20070105,SNWD,0,,,0,
USW00094846,20070105,AWND,36,,,X,
USW00014819,20070106,TMAX,72,,,0,2400
USW00014819,20070106,TMIN,17,,,0,2400
USW00014819,20070106,PRCP,15,,,0,2400
USW00014819,20070106,SNOW,0,,,0,
USW00014819,20070106,SNWD,0,,,0,
USW00094846,20070106,TMAX,56,,,0,2400
USW00094846,20070106,TMIN,-17,,,0,2400
USW00094846,20070106,PRCP,5,,,0,2400
USW00094846,20070106,SNOW,0,,,0,
USW00094846,20070106,SNWD,0,,,0,
USW00094846,20070106,AWND,38,,,X,
USW00014819,20070107,TMAX,56,,,0,2400
USW00014819,20070107,TMIN,0,,,0,2400
USW00014819,20070107,PRCP,13,,,0,2400
USW00014819,20070107,SNOW,0,T,,0,
USW00014819,20070107,SNWD,0,,,0,
USW00094846,20070107,TMAX,50,,,0,2400
USW00094846,20070107,TMIN,-28,,,0,2400
USW00094846,20070107,PRCP,13,,,0,2400
USW00094846,20070107,SNOW,0,T,,0,
USW00094846,20070107,SNWD,0,,,0,
USW00094846,20070107,AWND,39,,,X,
USW00014819,20070108,TMAX,50,,,0,2400
USW00014819,20070108,TMIN,-11,,,0,2400
USW00014819,20070108,PRCP,0,T,,0,2400
USW00014819,20070108,SNOW,0,T,,0,
USW00014819,20070108,SNWD,0,,,0,
USW00094846,20070108,TMAX,39,,,0,2400
USW00094846,20070108,TMIN,-33,,,0,2400
USW00094846,20070108,PRCP,0,T,,0,2400
USW00094846,20070108,SNOW,0,T,,0,
USW00094846,20070108,SNWD,0,,,0,
USW00094846,20070108,AWND,59,,,X,
USW00014819,20070109,TMAX,22,,,0,2400
USW00014819,20070109,TMIN,-33,,,0,2400
USW00014819,20070109,PRCP,0,,,0,2400
USW00014819,20070109,SNOW,0,,,0,
USW00014819,20070109,SNWD,0,,,0,
USW00094846,20070109,TMAX,6,,,0,2400
USW00094846,20070109,TMIN,-56,,,0,2400
USW00094846,20070109,PRCP,0,,,0,2400
USW00094846,20070109,SNOW,0,,,0,
USW00094846,20070109,SNWD,0,,,0,
USW00094846,20070109,AWND,70,,,X,
USW00014819,20070110,TMAX,28,,,0,2400
USW00014819,20070110,TMIN,-61,,,0,2400
USW00014819,20070110,PRCP,0,,,0,2400
USW00014819,20070110,SNOW,0,,,0,
USW00014819,20070110,SNWD,0,,,0,
USW00094846,20070110,TMAX,17,,,0,2400
USW00094846,20070110,TMIN,-78,,,0,2400
USW00094846,20070110,PRCP,0,,,0,2400
USW00094846,20070110,SNOW,0,,,0,
USW00094846,20070110,SNWD,0,,,0,
USW00094846,20070110,AWND,53,,,X,
USW00014819,20070111,TMAX,94,,,0,2400
USW00014819,20070111,TMIN,28,,,0,2400
USW00014819,20070111,PRCP,0,T,,0,2400
USW00014819,20070111,SNOW,0,,,0,
USW00014819,20070111,SNWD,0,,,0,
USW00094846,20070111,TMAX,72,,,0,2400
USW00094846,20070111,TMIN,17,,,0,2400
USW00094846,20070111,PRCP,5,,,0,2400
USW00094846,20070111,SNOW,0,,,0,
USW00094846,20070111,SNWD,0,,,0,
USW00094846,20070111,AWND,84,,,X,
USW00014819,20070112,TMAX,111,,,0,2400
USW00014819,20070112,TMIN,28,,,0,2400
USW00014819,20070112,PRCP,13,,,0,2400
USW00014819,20070112,SNOW,0,,,0,
USW00014819,20070112,SNWD,0,,,0,
USW00094846,20070112,TMAX,89,,,0,2400
USW00094846,20070112,TMIN,6,,,0,2400
USW00094846,20070112,PRCP,48,,,0,2400
USW00094846,20070112,SNOW,0,T,,0,
USW00094846,20070112,SNWD,0,,,0,
USW00094846,20070112,AWND,42,,,X,
USW00014819,20070113,TMAX,28,,,0,2400
USW00014819,20070113,TMIN,6,,,0,2400
USW00014819,20070113,PRCP,3,,,0,2400
USW00014819,20070113,SNOW,0,,,0,
USW00014819,20070113,SNWD,0,,,0,
USW00094846,20070113,TMAX,6,,,0,2400
USW00094846,20070113,TMIN,-17,,,0,2400
USW00094846,20070113,PRCP,0,T,,0,2400
USW00094846,20070113,SNOW,0,T,,0,
USW00094846,20070113,SNWD,0,T,,0,
USW00094846,20070113,AWND,53,,,X,
USW00014819,20070114,TMAX,28,,,0,2400
USW00014819,20070114,TMIN,11,,,0,2400
USW00014819,20070114,PRCP,168,,,0,2400
USW00014819,20070114,SNOW,0,T,,0,
USW00014819,20070114,SNWD,0,,,0,
USW00094846,20070114,TMAX,6,,,0,2400
USW00094846,20070114,TMIN,-11,,,0,2400
USW00094846,20070114,PRCP,109,,,0,2400
USW00094846,20070114,SNOW,0,T,,0,
USW00094846,20070114,SNWD,0,,,0,
USW00094846,20070114,AWND,48,,,X,
USW00014819,20070115,TMAX,22,,,0,2400
USW00014819,20070115,TMIN,-50,,,0,2400
USW00014819,20070115,PRCP,61,,,0,2400
USW00014819,20070115,SNOW,28,,,0,
USW00014819,20070115,SNWD,25,,,0,
USW00094846,20070115,TMAX,6,,,0,2400
USW00094846,20070115,TMIN,-61,,,0,2400
USW00094846,20070115,PRCP,53,,,0,2400
USW00094846,20070115,SNOW,41,,,0,
USW00094846,20070115,SNWD,25,,,0,
